popularity,vote_count_x,vote_average_x,release_date,original_language_x,genre_ids,belongs_to_collection,budget,production_companies,production_countries,revenue,day_of_week,month,quarter,en_int_lang,collection
2.193,22.0,6.5,2018-03-02,hi,Fantasy|Horror|Mystery|,na,2600000.0,Clean Slate Films,IN,6000000.0,4,3,1,int,Collection
6.247000000000001,60.0,6.8,2018-03-30,en,Drama|,God's Not Dead Collection,0.0,Pure Flix Productions,US,5728940.0,4,3,1,en,Collection
10.058,615.0,7.2,2018-08-02,en,Drama|,na,0.0,Anonymous Content,SE,5634567.0,3,8,3,en,Collection
1.151,2.0,4.5,2018-10-18,en,Romance|Family|,na,2123894.0,Dil Raju,IN,5479646.0,3,10,4,en,Collection
2.411,18.0,7.9,2018-10-11,ko,Drama|Thriller|Crime|,na,0.0,Bae Pictures,KR,5400000.0,3,10,4,int,Collection
11.042,560.0,5.5,2018-02-28,en,Action|Thriller|Crime|,na,35000000.0,Windfall Productions,US,5400000.0,2,2,1,en,Collection
8.751,198.0,5.9,2018-04-20,en,Horror|Thriller|,na,4000000.0,Hidden Empire Film Group,US,5132274.0,4,4,2,en,Collection
9.399,185.0,5.2,2018-06-01,en,Drama|Comedy|,na,19000000.0,Dickhouse Productions,US,5059608.0,4,6,2,en,Collection
11.290999999999999,73.0,5.9,2018-05-03,ru,Drama|War|,na,0.0,Patriot Productions,RU,4988176.0,3,5,2,int,Collection
0.993,4.0,8.5,2018-08-23,kn,Drama|,na,282099.0,Rishab Shetty Films,IN,4936739.0,3,8,3,int,Collection
1.831,6.0,6.3,2018-09-21,no,Adventure|Animation|Comedy|Family|,Louis & Luca Collection,0.0,Maipo Film,NO,4838873.0,4,9,3,int,Collection
9.622,167.0,8.1,2018-10-03,de,Drama|History|Thriller|Romance|,na,0.0,Pergamon Film,DE,4831836.0,2,10,4,int,Collection
15.035,167.0,7.2,2018-09-21,en,Drama|Romance|,na,10000000.0,FilmNation Entertainment,ES,4527513.0,4,9,3,en,Collection
1.4,7.0,7.8,2018-12-20,pt,Adventure|Fantasy|Action|,D.P.A. - Detetives do Prédio Azul Coletânea,0.0,Gloob,BR,4432618.0,3,12,4,int,Collection
1.3419999999999999,11.0,5.5,2018-01-26,ml,Action|Thriller|,na,0.0,Aashirvad Cinemas,IN,4370000.0,4,1,1,int,Collection
10.693,332.0,5.3,2018-06-14,en,Drama|History|Thriller|Crime|,na,10000000.0,Emmett Furla Oasis Films,US,4343227.0,3,6,2,en,Collection
2.379,11.0,5.9,2018-08-29,ko,Drama|,na,0.0,Hive Media Corp,KR,4300000.0,2,8,3,int,Collection
12.757,1504.0,6.8,2018-05-31,en,Adventure|Thriller|Romance|,na,35000000.0,STX Entertainment,HK,4230000.0,3,5,2,en,Collection
4.194,66.0,6.1,2018-03-02,es,Comedy|,na,3900000.0,Atresmedia Cine,ES,4200000.0,4,3,1,int,Collection
4.869,271.0,6.2,2018-01-11,it,Comedy|Family|,na,0.0,Filmauro,IT,4154000.0,3,1,1,int,Collection
6.516,120.0,6.3,2018-09-12,fr,Drama|Romance|,na,0.0,Moby Dick Films,FR,4100000.0,2,9,3,int,Collection
8.863,278.0,6.5,2018-07-20,ja,Adventure|Fantasy|Action|,na,3598902.0,Cine Bazar,JP,4001919.0,4,7,3,int,Collection
1.7309999999999999,12.0,7.3,2018-03-23,ml,Drama|Comedy|Family|,na,0.0,Happy Hours Entertainments,IN,3585800.0,4,3,1,int,Collection
5.124,79.0,6.4,2018-01-05,tr,Adventure|Comedy|Science Fiction|,Arif Işık'ın Maceraları,1705235.0,Nulook Production,TR,3501037.0,4,1,1,int,Collection
7.9670000000000005,325.0,6.5,2018-01-12,en,Animation|Action|Thriller|Science Fiction|,na,1000000.0,Warner Bros. Animation,US,3469151.0,4,1,1,en,Collection
8.11,267.0,6.6,2018-04-19,en,Thriller|,na,0.0,Electric Entertainment,US,3435047.0,3,4,2,en,Collection
6.949,135.0,6.1,2018-01-19,en,Drama|Music|Romance|,na,0.0,Number 9 Films,GB,3335913.0,4,1,1,en,Collection
8.696,157.0,7.0,2018-05-30,en,Adventure|Drama|Comedy|,na,0.0,Brio Films,BE,3267486.0,2,5,2,en,Collection
0.882,6.0,6.5,2018-03-09,hi,Drama|Thriller|Crime|,Hate Story Collection,2900000.0,T-Series,IN,3200000.0,4,3,1,int,Collection
3.3080000000000003,10.0,5.3,2018-04-05,zh,Animation|Family|,na,0.0,Light Chaser Animation Studios,CN,3186721.0,3,4,2,int,Collection
1.925,16.0,7.5,2018-07-13,hi,Drama|,na,0.0,Sony Pictures Networks Productions,IN,3168000.0,4,7,3,int,Collection
3.6660000000000004,52.0,5.9,2018-11-07,hi,Adventure|Action|,na,0.0,Yash Raj Films,IN,3136000.0,2,11,4,int,Collection
8.325,251.0,6.8,2018-09-23,en,Drama|,na,0.0,Sight Unseen Pictures,US,3097257.0,6,9,3,en,Collection
1.692,12.0,7.3,2018-07-20,ur,Drama|Action|Comedy|Crime|,na,1500000.0,Lightingale Productions,PK,3062477.0,4,7,3,int,Collection
7.77,270.0,7.2,2018-01-03,en,Drama|Romance|,na,0.0,Rai Cinema,FR,3009621.0,2,1,1,en,Collection
2.677,12.0,3.8,2018-01-25,ru,Comedy|,na,0.0,Comedy Club Production,RU,3004952.0,3,1,1,int,Collection
2.428,7.0,7.3,2018-04-06,en,Documentary|,na,0.0,Warner Bros. Pictures,US,2892597.0,4,4,2,en,Collection
9.005,436.0,7.0,2018-06-01,en,Drama|Crime|Documentary|,na,3000000.0,Film4 Productions,US,2847319.0,4,6,2,en,Collection
9.218,492.0,6.3,2018-03-09,en,Drama|Thriller|,na,0.0,June Pictures,US,2830775.0,4,3,1,en,Collection
0.7120000000000001,2.0,5.5,2018-03-30,zh,Action|Comedy|Mystery|,na,0.0,na,CN,2809317.0,4,3,1,int,Collection
11.030999999999999,586.0,7.0,2018-05-18,en,Drama|,na,3500000.0,Arclight Films,US,2525738.0,4,5,2,en,Collection
7.48,158.0,6.9,2018-04-06,en,Adventure|Drama|,na,8000000.0,The Bureau,GB,2455027.0,4,4,2,en,Collection
3.7030000000000003,32.0,7.6,2018-05-18,en,Documentary|,na,0.0,The Palindrome,FR,2423465.0,4,5,2,en,Collection
6.882000000000001,75.0,5.7,2018-03-01,ru,Adventure|Fantasy|Action|,na,0.0,Ares Film,RU,2244848.0,3,3,1,int,Collection
2.3080000000000003,21.0,5.9,2018-02-01,ru,Drama|Thriller|,na,0.0,Art Pictures Studio,RU,2201472.0,3,2,1,int,Collection
4.262,52.0,6.7,2018-07-27,en,Drama|,na,0.0,Big Beach,US,2167042.0,4,7,3,en,Collection
12.058,343.0,5.6,2018-11-07,en,Drama|Thriller|Science Fiction|Mystery|,na,8933400.0,Wild Bunch,FR,2133033.0,2,11,4,en,Collection
9.42,115.0,7.4,2018-06-08,en,Drama|Comedy|Music|,na,2000000.0,Burn Later Productions,US,2115765.0,4,6,2,en,Collection
1.9140000000000001,4.0,7.3,2018-04-14,ml,Drama|Comedy|,na,0.0,Maniyanpilla Raju Productions,IN,2100000.0,5,4,2,int,Collection
9.972999999999999,291.0,6.7,2018-04-04,en,Drama|Comedy|,na,0.0,Anonymous Content,US,2066633.0,2,4,2,en,Collection
8.157,343.0,6.7,2018-09-27,sv,Fantasy|Drama|Crime|,na,0.0,Films Boutique,DK,2045184.0,3,9,3,int,Collection
9.603,442.0,7.0,2018-07-18,en,Drama|,na,900000.0,Beachside Films,GB,2019874.0,2,7,3,en,Collection
8.222000000000001,196.0,4.3,2018-07-13,en,Thriller|Crime|Romance|,na,2000000.0,Buffalo Gal Pictures,DE,2006704.0,4,7,3,en,Collection
8.231,155.0,7.7,2018-05-04,en,Documentary|,na,0.0,CNN Films,US,2002767.0,4,5,2,en,Collection
3.924,64.0,6.3,2018-11-01,pt,Drama|Action|Thriller|Crime|,na,3500000.0,Downtown Filmes,BR,2000000.0,3,11,4,int,Collection
2.77,2.0,5.0,2018-09-27,en,Animation|Family|,Fireman Sam Collection,0.0,DHX Media,GB,1996326.0,3,9,3,en,Collection
6.704,181.0,7.3,2018-09-28,es,Drama|Thriller|Mystery|,na,4552700.0,Atresmedia Cine,FR,1932261.0,4,9,3,int,Collection
1.545,9.0,4.7,2018-06-21,ru,Comedy|,na,0.0,Non-Stop Productions,RU,1911400.0,3,6,2,int,Collection
1.4380000000000002,11.0,7.0,2018-10-18,ru,Drama|Thriller|Romance|,na,1504710.0,Синетрейн,RU,1671700.0,3,10,4,int,Collection
0.6,3.0,5.3,2018-01-19,bn,Drama|Action|Thriller|Crime|,Goenda Shabor Collection,296770.0,na,na,1632236.0,4,1,1,int,Collection
1.2890000000000001,3.0,7.7,2018-10-19,ja,Animation|Action|,Magical Girl Lyrical Nanoha Collection,0.0,Seven Arcs,JP,1502605.0,4,10,4,int,Collection
5.662999999999999,166.0,6.2,2018-01-04,it,Fantasy|,Abdulaziz Alessa,0.0,Rai Cinema,IT,1500000.0,3,1,1,int,Collection
0.655,0.0,0.0,2018-03-09,fa,Drama|,na,15000.0,Gooya Film,IR,1500000.0,4,3,1,int,Collection
0.6,0.0,0.0,2018-01-09,en,Drama|,na,100000.0,Farabi Cinema Foundation,IR,1500000.0,1,1,1,en,Collection
11.677999999999999,1106.0,7.2,2018-10-04,en,Drama|Horror|Thriller|Crime|,na,9800000.0,Zentropa Entertainments,DK,1430505.0,3,10,4,en,Collection
1.011,3.0,6.0,2018-03-29,ml,Comedy|,na,0.0,Grande Film Corporation,IN,1377000.0,3,3,1,int,Collection
2.562,22.0,5.6,2018-06-22,es,Comedy|,na,0.0,Atresmedia Cine,ES,1345315.0,4,6,2,int,Collection
0.9840000000000001,8.0,6.8,2018-01-12,ml,Drama|,na,562000.0,Arabian Dreams Entertainment,IN,1334800.0,4,1,1,int,Collection
22.425,180.0,5.9,2018-12-07,en,Drama|Music|,na,0.0,Sierra / Affinity,US,1330828.0,4,12,4,en,Collection
9.255,101.0,7.8,2018-07-06,en,Documentary|Music|,na,0.0,Lightbox Entertainment,GB,1251945.0,4,7,3,en,Collection
6.763,60.0,8.1,2018-06-08,en,Documentary|,na,0.0,Salon Pictures,GB,1243177.0,4,6,2,en,Collection
16.326,807.0,6.2,2018-09-13,en,Fantasy|Horror|Action|Thriller|Mystery|,na,6000000.0,SpectreVision,US,1214525.0,3,9,3,en,Collection
0.705,2.0,1.5,2018-11-01,ru,Comedy|Romance|,na,2495650.0,na,RU,1066431.0,3,11,4,int,Collection
4.98,39.0,5.9,2018-05-11,en,Drama|Comedy|Romance|,na,0.0,KGB Media,US,1057421.0,4,5,2,en,Collection
6.3260000000000005,61.0,6.1,2018-01-18,ru,Adventure|Fantasy|Drama|Action|History|,na,2500000.0,CTB Film Company,RU,1053002.0,3,1,1,int,Collection
8.111,250.0,7.5,2018-06-29,en,Documentary|,na,0.0,Channel 4 Television,GB,1041955.0,4,6,2,en,Collection
8.709,422.0,6.4,2018-04-06,en,Horror|Thriller|Science Fiction|,na,0.0,Snowfort Pictures,US,956425.0,4,4,2,en,Collection
1.5759999999999998,2.0,4.5,2018-01-01,ru,Fantasy|Animation|Family|,na,0.0,Kinofirma,RU,944348.0,0,1,1,int,Collection
0.9520000000000001,7.0,6.9,2018-03-30,ur,Drama|Comedy|Mystery|Romance|,na,350000.0,Indus Takies,PK,850000.0,4,3,1,int,Collection
1.013,10.0,5.5,2018-02-02,ml,Drama|Romance|,na,0.0,Ambalakkara Global Films,IN,800800.0,4,2,1,int,Collection
0.6829999999999999,4.0,5.5,2018-01-20,ml,Adventure|Comedy|,na,0.0,Angel Maria Cinemas,IN,786800.0,5,1,1,int,Collection
0.62,0.0,0.0,2018-07-06,zh,Documentary|,na,0.0,na,na,771738.0,4,7,3,int,Collection
1.028,2.0,4.5,2018-02-23,bg,Comedy|Romance|,na,0.0,Indi Films,BG,755018.0,4,2,1,int,Collection
1.956,2.0,5.0,2018-10-26,en,Western|,na,0.0,Winters Film Group (2918) (USA),US,750000.0,4,10,4,en,Collection
7.047000000000001,89.0,6.0,2018-09-14,en,Drama|Thriller|Crime|,na,0.0,Artina Films,US,678102.0,4,9,3,en,Collection
1.694,11.0,7.4,2018-03-31,ml,Action|Thriller|,na,0.0,Soorya Cinema,IN,660390.0,5,3,1,int,Collection
1.4,0.0,0.0,2018-07-26,uk,Fantasy|Thriller|,na,0.0,Directory Films,US,640000.0,3,7,3,int,Collection
1.482,5.0,7.3,2018-05-01,ja,Animation|Drama|Action|Science Fiction|,na,0.0,SUNRISE,JP,620280.0,1,5,2,int,Collection
3.58,3.0,6.3,2018-12-20,en,Documentary|,na,0.0,American Masters Pictures,IL,606719.0,3,12,4,en,Collection
1.141,12.0,6.6,2018-01-19,ml,Adventure|Fantasy|,na,0.0,Poetry Film House,IN,583100.0,4,1,1,int,Collection
1.278,8.0,6.9,2018-02-16,ml,Drama|,na,2340000.0,Goodwill Entertainments,IN,577500.0,4,2,1,int,Collection
4.622,21.0,6.0,2018-06-22,en,Drama|Comedy|,na,0.0,Oddfellows Entertainment,CA,557169.0,4,6,2,en,Collection
1.133,6.0,4.5,2018-01-26,ml,Thriller|Crime|,na,0.0,Play House Motion Picture,IN,548000.0,4,1,1,int,Collection
0.615,0.0,0.0,2018-01-26,zh,na|,na,0.0,na,na,532522.0,4,1,1,int,Collection
1.435,4.0,7.8,2018-02-10,ja,Animation|Drama|Action|Science Fiction|,na,0.0,SUNRISE,JP,526114.0,5,2,1,int,Collection
9.158,283.0,6.8,2018-08-04,zh,Animation|Drama|Romance|,na,0.0,CoMix Wave Films,CN,496334.0,5,8,3,int,Collection
7.67,108.0,7.6,2018-08-02,es,Drama|,na,0.0,Blond Indian Films,CO,494687.0,3,8,3,int,Collection
0.6,3.0,5.2,2018-03-16,ml,Thriller|,na,0.0,Vysakh Udayakrishna Productions,IN,491800.0,4,3,1,int,Collection
9.183,161.0,5.3,2018-09-06,en,Horror|Thriller|Crime|,na,5000000.0,Moon River Studios,US,470901.0,3,9,3,en,Collection
6.307,20.0,7.2,2018-08-17,en,Drama|History|Music|,na,1200000.0,Ansgar Media,US,467306.0,4,8,3,en,Collection
0.6,1.0,10.0,2018-12-14,ur,Adventure|Fantasy|Animation|Action|,3 Braves Universe,0.0,Waadi Animations,PK,435787.0,4,12,4,int,Collection
1.4,1.0,6.0,2018-04-21,en,Documentary|,na,0.0,na,US,347468.0,5,4,2,en,Collection
3.27,40.0,7.2,2018-09-12,ja,Animation|,na,0.0,Madhouse,JP,293385.0,2,9,3,int,Collection
0.8240000000000001,4.0,6.6,2018-03-15,ml,Music|,na,0.0,Lime Light Cinemas,IN,252900.0,3,3,1,int,Collection
9.113,101.0,5.1,2018-09-20,en,Drama|Thriller|Crime|Mystery|,na,8000000.0,Tartan Films,GB,252676.0,3,9,3,en,Collection
0.6,1.0,10.0,2018-01-01,en,Drama|Action|Crime|,na,50000.0,Lee Production,US,239000.0,0,1,1,en,Collection
0.6,1.0,3.0,2018-02-09,ml,Drama|Comedy|,na,0.0,Thameens Films,IN,238800.0,4,2,1,int,Collection
3.6630000000000003,39.0,7.9,2018-06-22,hu,Animation|Action|Thriller|Crime|,na,0.0,Ruben Brandt,HU,218184.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-02-16,ml,Comedy|,na,0.0,DQ Films,IN,215000.0,4,2,1,int,Collection
0.6,2.0,6.0,2018-05-18,zh,Drama|Comedy|,na,0.0,na,CN,202864.0,4,5,2,int,Collection
0.992,1.0,5.0,2018-01-17,en,Comedy|,na,10000.0,Iranian Independents,IR,200000.0,2,1,1,en,Collection
0.8759999999999999,0.0,0.0,2018-10-10,ne,Drama|Comedy|,na,100000.0,Aama Saraswati Movies,NP,190000.0,2,10,4,int,Collection
0.6,1.0,6.0,2018-12-07,ko,Documentary|Music|,na,0.0,JYP Entertainment,KR,186078.0,4,12,4,int,Collection
4.059,38.0,6.3,2018-08-10,en,Drama|,na,0.0,Bow + Arrow Entertainment,US,185576.0,4,8,3,en,Collection
4.6610000000000005,50.0,7.4,2018-09-26,sw,Drama|Romance|,na,0.0,Ape&Bjørn,KE,181316.0,2,9,3,int,Collection
2.612,23.0,5.9,2018-08-01,tl,Drama|Action|Thriller|Crime|,na,0.0,Reality Entertainment,PH,178471.0,2,8,3,int,Collection
3.707,14.0,6.6,2018-07-27,en,Documentary|,na,0.0,Water's End Productions,US,176236.0,4,7,3,en,Collection
0.624,0.0,0.0,2018-09-08,zh,na|,na,0.0,na,na,173871.0,5,9,3,int,Collection
0.6,2.0,5.0,2018-01-05,ml,Comedy|Thriller|,na,0.0,Silver Ocean,IN,164400.0,4,1,1,int,Collection
4.188,6.0,5.3,2018-06-22,en,Documentary|,na,0.0,Charlotte Street Films,US,162589.0,4,6,2,en,Collection
1.5759999999999998,3.0,5.5,2018-04-06,ml,Drama|Comedy|,na,0.0,Renji Panicker Entertainments LLP,IN,154500.0,4,4,2,int,Collection
4.896,3.0,7.7,2018-11-21,en,Documentary|,na,0.0,na,US,142789.0,2,11,4,en,Collection
0.643,1.0,0.5,2018-01-12,ml,Comedy|Family|,na,0.0,United Global Media Entertainments,IN,140000.0,4,1,1,int,Collection
0.629,0.0,0.0,2018-11-11,en,na|,na,50000.0,na,na,140000.0,6,11,4,en,Collection
10.919,670.0,6.5,2018-01-20,en,Drama|Horror|,na,0.0,Lionsgate,GB,135095.0,5,1,1,en,Collection
6.0920000000000005,73.0,6.3,2018-08-24,en,Drama|Comedy|,na,0.0,Burn Later Productions,US,129124.0,4,8,3,en,Collection
1.749,8.0,6.9,2018-01-05,ml,Drama|Romance|,na,0.0,Delta Studio,IN,126500.0,4,1,1,int,Collection
0.615,0.0,0.0,2018-02-01,ru,Adventure|Drama|Romance|,na,0.0,na,na,118000.0,3,2,1,int,Collection
0.615,3.0,6.0,2018-10-26,ro,Comedy|,na,11000.0,videomix,RO,100000.0,4,10,4,int,Collection
1.212,0.0,0.0,2018-12-01,en,Action|,na,10000.0,na,US,100000.0,5,12,4,en,Collection
0.63,0.0,0.0,2018-11-21,fa,Drama|,na,10000.0,na,IR,100000.0,2,11,4,int,Collection
0.6,0.0,0.0,2018-11-07,fa,Drama|Crime|,na,10000.0,na,IR,100000.0,2,11,4,int,Collection
0.6,0.0,0.0,2018-10-03,en,Drama|,na,10000.0,na,IR,100000.0,2,10,4,en,Collection
0.6629999999999999,1.0,0.0,2018-09-27,en,Comedy|,na,10000.0,na,IR,100000.0,3,9,3,en,Collection
0.9129999999999999,0.0,0.0,2018-08-13,en,Drama|Romance|,na,10000.0,na,IR,100000.0,0,8,3,en,Collection
0.872,0.0,0.0,2018-08-06,en,Drama|,na,10000.0,na,IR,100000.0,0,8,3,en,Collection
2.6519999999999997,24.0,7.3,2018-03-23,ru,Drama|Comedy|,na,441755.0,VGIK,RU,95589.0,4,3,1,int,Collection
0.995,0.0,0.0,2018-02-23,ml,Comedy|Romance|,na,0.0,na,IN,84300.0,4,2,1,int,Collection
0.644,1.0,3.0,2018-02-08,ru,Comedy|Romance|,na,0.0,Sakhafilm,RU,82645.0,3,2,1,int,Collection
0.6459999999999999,1.0,5.0,2018-04-12,ru,Adventure|Horror|Action|,na,0.0,Saidam Baril Ltd.,RU,82446.0,3,4,2,int,Collection
4.7139999999999995,318.0,7.6,2018-02-07,fr,Drama|,na,0.0,Haut et Court Distribution,FR,81455.0,2,2,1,int,Collection
1.0170000000000001,3.0,9.3,2018-08-21,ur,Drama|Comedy|Romance|,na,486235.0,Salman Iqbal Films,PK,78655.0,1,8,3,int,Collection
0.616,0.0,0.0,2018-04-20,zh,Action|,na,17000000.0,HWSD Productions,CN,60622.0,4,4,2,int,Collection
1.932,12.0,6.3,2018-11-08,it,Drama|History|,na,0.0,na,IT,56341.0,3,11,4,int,Collection
0.6,1.0,8.0,2018-12-30,en,Drama|Action|,na,4432.0,Women's Wrestling Revolution,US,55647.0,6,12,4,en,Collection
6.007000000000001,63.0,5.4,2018-03-09,en,Thriller|Crime|,na,0.0,Grindstone Entertainment Group,ES,55429.0,4,3,1,en,Collection
0.907,1.0,8.0,2018-10-17,en,Drama|Action|,na,8799.0,Bar Wrestling,US,44566.0,2,10,4,en,Collection
0.887,0.0,0.0,2018-10-19,tr,Fantasy|Action|History|War|,na,0.0,CGV Mars Dağıtım,TR,40365.0,4,10,4,int,Collection
2.46,6.0,6.3,2018-11-30,en,Comedy|,na,0.0,na,GB,36809.0,4,11,4,en,Collection
0.743,0.0,0.0,2018-06-10,ru,Drama|,na,0.0,na,RU,36000.0,6,6,2,int,Collection
0.687,2.0,8.0,2018-10-19,ro,Drama|Comedy|,na,0.0,Movie Production Entertainment,RO,28893.0,4,10,4,int,Collection
0.6579999999999999,0.0,0.0,2018-01-25,en,Documentary|,na,0.0,Producciones La Esperanza,CO,28129.0,3,1,1,en,Collection
0.948,7.0,4.9,2018-06-07,it,Horror|Thriller|Crime|,na,0.0,Apocalypsis Film,IT,26400.0,3,6,2,int,Collection
3.307,20.0,5.9,2018-02-16,en,Drama|Comedy|Romance|,na,0.0,Motion Picture Capital,US,13638.0,4,2,1,en,Collection
0.733,4.0,5.5,2018-02-02,ur,Horror|,na,142575.0,MIG Media Company,PK,12397.0,4,2,1,int,Collection
0.7909999999999999,2.0,9.5,2018-11-06,en,na|,na,0.0,na,na,10000.0,1,11,4,en,Collection
1.364,1.0,7.0,2018-03-16,en,Comedy|,na,1000.0,OML Entertainment,IN,10000.0,4,3,1,en,Collection
0.6,3.0,6.3,2018-02-20,fa,Drama|Comedy|,na,10000.0,Nikan film,na,10000.0,1,2,1,int,Collection
0.6,1.0,6.0,2018-01-19,pl,Drama|Thriller|Science Fiction|,na,1000.0,Little Warsaw Productions,PL,10000.0,4,1,1,int,Collection
0.706,2.0,6.0,2018-10-08,fa,Drama|Comedy|,na,10000.0,Hedayat Film,IR,10000.0,0,10,4,int,Collection
0.6,1.0,6.0,2018-03-20,fa,Comedy|Family|,na,10000.0,khane film,IR,10000.0,1,3,1,int,Collection
0.6890000000000001,1.0,6.0,2018-03-19,fa,Comedy|,na,10000.0,na,IR,10000.0,0,3,1,int,Collection
0.657,1.0,5.0,2018-02-20,fa,Drama|Action|,na,10000.0,na,IR,10000.0,1,2,1,int,Collection
1.6580000000000001,3.0,5.0,2018-02-20,fa,Drama|Action|Thriller|,na,0.0,Filmiran,IR,10000.0,1,2,1,int,Collection
0.726,2.0,4.3,2018-03-14,fa,Drama|Thriller|Romance|,na,10000.0,Simaye Mehr,IR,10000.0,2,3,1,int,Collection
0.618,0.0,0.0,2018-06-05,fa,Drama|,na,10000.0,na,IR,10000.0,1,6,2,int,Collection
0.8809999999999999,0.0,0.0,2018-10-19,de,Comedy|,na,10000.0,ARD,DE,10000.0,4,10,4,int,Collection
0.866,0.0,0.0,2018-04-18,fa,Adventure|Action|Comedy|,na,10000.0,na,IR,10000.0,2,4,2,int,Collection
0.9,0.0,0.0,2018-02-20,fa,Drama|,na,10000.0,Simaye Mehr,IR,10000.0,1,2,1,int,Collection
0.687,2.0,6.5,2018-04-14,en,Drama|Action|,na,13444.0,RISE Wrestling,US,7666.0,5,4,2,en,Collection
0.6,0.0,0.0,2018-08-12,en,na|,na,127.0,na,na,7500.0,6,8,3,en,Collection
7.329,101.0,5.5,2018-04-27,en,Drama|Comedy|Romance|,na,0.0,Duplass Brothers Productions,US,6877.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-02-22,en,Action|,na,0.0,Front Row Filmed Entertainment,KW,6464.0,3,2,1,en,Collection
0.899,1.0,7.0,2018-01-18,en,Drama|Action|,na,8996.0,Bar Wrestling,na,5887.0,3,1,1,en,Collection
6.954,126.0,5.6,2018-08-13,en,Horror|Action|Science Fiction|TV Movie|,na,130178.0,The Asylum,US,5303.0,0,8,3,en,Collection
8.457,107.0,5.0,2018-01-26,en,Drama|Action|,Kickboxer (Reboot) Collection,13000000.0,na,US,4537.0,4,1,1,en,Collection
0.882,0.0,0.0,2018-12-17,en,Comedy|Western|Family|,na,3000.0,Silverstrand Cinemas,US,3000.0,0,12,4,en,Collection
0.6,0.0,0.0,2018-02-22,ru,Documentary|,na,0.0,na,US,2923.0,3,2,1,int,Collection
1.2309999999999999,1.0,5.0,2018-04-06,en,Drama|History|Documentary|,na,0.0,First Run Features,IN,2621.0,4,4,2,en,Collection
0.6940000000000001,1.0,5.0,2018-06-17,en,Fantasy|Animation|Comedy|,na,2617.0,Ringling College of Art and Design,na,2617.0,6,6,2,en,Collection
3.0610000000000004,7.0,5.7,2018-09-21,en,Adventure|Drama|,na,2000000.0,na,US,2231.0,4,9,3,en,Collection
0.6,0.0,0.0,2018-05-03,fa,Comedy|,na,1000.0,Iranian Independents,IR,2000.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-12-07,en,Action|Science Fiction|,na,1000.0,na,AR,1200.0,4,12,4,en,Collection
0.894,1.0,9.0,2018-02-24,en,Adventure|Mystery|,na,500.0,Colerful Spiderlegs,IS,1100.0,5,2,1,en,Collection
0.6,2.0,7.5,2018-01-19,pl,Drama|Thriller|Science Fiction|,na,1000.0,Zgrywa Studio,na,1000.0,4,1,1,int,Collection
0.6,1.0,5.0,2018-10-05,tr,Drama|Mystery|Family|,na,200000.0,visual focus,TR,1000.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-05-09,en,Comedy|Science Fiction|,na,500.0,na,US,1000.0,2,5,2,en,Collection
0.6,1.0,0.0,2018-03-15,lv,Drama|,na,1000.0,Tritone Studios,LV,1000.0,3,3,1,int,Collection
0.6,0.0,0.0,2018-01-31,en,na|,na,1000.0,na,na,1000.0,2,1,1,en,Collection
0.9129999999999999,1.0,0.0,2018-09-23,de,Drama|,na,1508.0,A.N. pictures,DE,863.0,6,9,3,int,Collection
1.034,2.0,5.0,2018-12-07,en,Thriller|Mystery|,na,50.0,Joker Studios,US,270.0,4,12,4,en,Collection
0.616,0.0,0.0,2018-04-18,pt,Documentary|,na,0.0,na,BR,261.0,2,4,2,int,Collection
2.907,25.0,7.6,2018-08-22,ko,Romance|,na,0.0,Filmmaker R&K,KR,211.0,2,8,3,int,Collection
0.8059999999999999,6.0,2.7,2018-10-12,es,Comedy|,na,0.0,Youplanet,ES,200.0,4,10,4,int,Collection
0.626,0.0,0.0,2018-10-11,en,Science Fiction|,na,40.0,na,US,200.0,3,10,4,en,Collection
0.6,1.0,0.0,2018-03-20,de,Drama|Science Fiction|,na,200.0,METAMOND,DE,200.0,1,3,1,int,Collection
0.6,0.0,0.0,2018-06-10,en,Drama|,na,2424713.0,Processo Multiartes,na,100.0,6,6,2,en,Collection
0.6,0.0,0.0,2018-04-25,ko,Comedy|,na,100000.0,na,KR,100.0,2,4,2,int,Collection
0.617,0.0,0.0,2018-04-01,en,Drama|Action|Crime|Romance|,na,0.0,na,AU,69.0,6,4,2,en,Collection
1.146,1.0,7.0,2018-04-10,en,History|Documentary|,na,0.0,Auburn Entertainment,US,68.0,1,4,2,en,Collection
0.682,0.0,0.0,2018-12-18,en,Drama|Family|,na,130.0,Nitestar Productions,US,65.0,1,12,4,en,Collection
0.6,3.0,7.3,2018-09-20,te,Romance|,na,0.0,Sudheer Babu Productions,IN,50.0,3,9,3,int,Collection
0.6,1.0,10.0,2018-05-12,en,Horror|Comedy|,na,15.0,Foul Play Films,GB,30.0,5,5,2,en,Collection
2.2319999999999998,5.0,6.0,2018-01-16,en,Drama|Action|Science Fiction|,na,1.0,"Lucky Films,",US,24.0,1,1,1,en,Collection
0.68,2.0,10.0,2018-07-13,de,Drama|Comedy|Documentary|,na,40.0,Klößchen Produktion,DE,20.0,4,7,3,int,Collection
